"Sample","n_1","n_12","n_23","Parameter","Estimates","Std_Errors"
757,30,2,50,"sigma2_2",0.0437863891803696,0.0456070921505491
758,30,2,50,"intercept",1.03319642885998,0.0600324309698599
758,30,2,50,"X_1_cont",1.02548148666487,0.03294589651299
758,30,2,50,"X_2_cont",-0.560408408235573,0.0317271806883041
758,30,2,50,"X_3_dich",0.988690755476389,0.0623272437762992
758,30,2,50,"log_sigma_0",0.19086464992384,0.0197411348860891
758,30,2,50,"log_sigma_1",-1.4826762095398,0.198286045399288
758,30,2,50,"log_sigma_2",-3.98923202493647,3.4981629979949
758,30,2,50,"sigma_0",1.21029562738936,0.0238926092323373
758,30,2,50,"sigma_1",0.227029296685489,0.0450167414295472
758,30,2,50,"sigma_2",0.0185139268957759,0.0647647340143859
758,30,2,50,"sigma2_0",1.46481550567781,0.057834240961641
758,30,2,50,"sigma2_1",0.0515423015535078,0.0204402382916452
758,30,2,50,"sigma2_2",0.000342765489102135,0.00239809910193342
759,30,2,50,"intercept",0.963762568857046,0.14876582204546
759,30,2,50,"X_1_cont",0.964767324434,0.0311193033574724
759,30,2,50,"X_2_cont",-0.506991344219595,0.0296682193276995
759,30,2,50,"X_3_dich",0.915129310431288,0.0592786548821116
759,30,2,50,"log_sigma_0",0.157047183528736,0.0196417347891236
759,30,2,50,"log_sigma_1",-1.54278932926868,0.202651387477278
759,30,2,50,"log_sigma_2",-1.63399219375447,0.522935757428124
759,30,2,50,"sigma_0",1.17005081972498,0.0229818278908346
759,30,2,50,"sigma_1",0.213783955152075,0.0433236151319481
759,30,2,50,"sigma_2",0.195148944553798,0.102050361131539
759,30,2,50,"sigma2_0",1.36901892073909,0.0537798131248986
759,30,2,50,"sigma2_1",0.0457035794804643,0.0185237875887883
759,30,2,50,"sigma2_2",0.0380831105604613,0.0398300405323077
760,30,2,50,"intercept",0.998666388479815,0.134798567179175
760,30,2,50,"X_1_cont",0.943539077729163,0.0332834916688368
760,30,2,50,"X_2_cont",-0.492944605959218,0.0303638272404094
760,30,2,50,"X_3_dich",0.974492303446988,0.0603386912915545
760,30,2,50,"log_sigma_0",0.166608466775912,0.0194310070968822
760,30,2,50,"log_sigma_1",-1.40348573215766,0.186969567258099
760,30,2,50,"log_sigma_2",-1.76720050788083,0.531127232865619
760,30,2,50,"sigma_0",1.1812916598194,0.0229536866254386
760,30,2,50,"sigma_1",0.245738889352331,0.0459456938006913
760,30,2,50,"sigma_2",0.170810502771664,0.0907221096814989
760,30,2,50,"sigma2_0",1.39544998555888,0.0542299971454776
760,30,2,50,"sigma2_1",0.0603876017401174,0.0225812875302084
760,30,2,50,"sigma2_2",0.0291762278571085,0.0309925783344057
761,30,2,50,"intercept",1.17196644492278,0.0591668007251186
761,30,2,50,"X_1_cont",0.996885875768509,0.0318901508057093
761,30,2,50,"X_2_cont",-0.527284637299878,0.0305626601473592
761,30,2,50,"X_3_dich",0.978061824174304,0.0614137926424139
761,30,2,50,"log_sigma_0",0.177099830658372,0.0196373218112259
761,30,2,50,"log_sigma_1",-1.60069446945677,0.214416103832008
761,30,2,50,"log_sigma_2",-3.41853321044541,1.40689482146208
761,30,2,50,"sigma_0",1.19375026005318,0.0234420580188988
761,30,2,50,"sigma_1",0.201756355704327,0.0432598117134666
761,30,2,50,"sigma_2",0.0327604524040427,0.0460905108360025
761,30,2,50,"sigma2_0",1.42503968337703,0.0559679257124842
761,30,2,50,"sigma2_1",0.0407056270670911,0.0174558839195288
761,30,2,50,"sigma2_2",0.00107324724171755,0.00301989197304174
762,30,2,50,"intercept",1.15199487944945,0.0519890488762708
762,30,2,50,"X_1_cont",0.968781720604065,0.0332019716588601
762,30,2,50,"X_2_cont",-0.522920124479575,0.0300966955684783
762,30,2,50,"X_3_dich",0.821168471302771,0.0590719528449224
762,30,2,50,"log_sigma_0",0.151154554826677,0.0196000983246351
762,30,2,50,"log_sigma_1",-1.72002688196496,0.228976654740658
762,30,2,50,"log_sigma_2",-10.4267002008675,842.876850858498
762,30,2,50,"sigma_0",1.16317641871982,0.0227983721758053
762,30,2,50,"sigma_1",0.179061334326279,0.0410008653274299
762,30,2,50,"sigma_2",2.96306813648345e-05,0.0249750153975833
762,30,2,50,"sigma2_0",1.35297938106585,0.0530370578001895
762,30,2,50,"sigma2_1",0.0320629614507075,0.0146833393081234
762,30,2,50,"sigma2_2",8.77977278144349e-10,1.48005344665525e-06
763,30,2,50,"intercept",1.20612612466832,0.154265483809964
763,30,2,50,"X_1_cont",0.954841336587806,0.0327253784114173
763,30,2,50,"X_2_cont",-0.488056308315029,0.029336684899656
763,30,2,50,"X_3_dich",0.952738200016375,0.0605639364651275
763,30,2,50,"log_sigma_0",0.158463414996221,0.0196479706404825
763,30,2,50,"log_sigma_1",-1.49444083384499,0.199331244741383
763,30,2,50,"log_sigma_2",-1.59554518275367,0.521372034742357
763,30,2,50,"sigma_0",1.17170905646079,0.0230217051405291
763,30,2,50,"sigma_1",0.224374032024689,0.0447247550911243
763,30,2,50,"sigma_2",0.202797936421419,0.105733172753587
763,30,2,50,"sigma2_0",1.37290211299223,0.0539494808166556
763,30,2,50,"sigma2_1",0.0503437062470162,0.0200701472622246
763,30,2,50,"sigma2_2",0.0411270030167861,0.0428849384914336
764,30,2,50,"intercept",0.990553936216239,0.06198323800273
764,30,2,50,"X_1_cont",1.00965316245818,0.0340676205336242
764,30,2,50,"X_2_cont",-0.54506063842174,0.0318339164097738
764,30,2,50,"X_3_dich",0.965922351522846,0.0627587872284968
764,30,2,50,"log_sigma_0",0.196718652350613,0.0199545924133456
764,30,2,50,"log_sigma_1",-1.72299228693072,0.243646707783359
764,30,2,50,"log_sigma_2",-3.09111844625441,0.98094790303668
764,30,2,50,"sigma_0",1.21740147947416,0.0242927503263108
764,30,2,50,"sigma_1",0.178531131477906,0.0434985224214299
764,30,2,50,"sigma_2",0.0454510913632404,0.0445851527634992
764,30,2,50,"sigma2_0",1.48206636222587,0.0591480603754942
764,30,2,50,"sigma2_1",0.0318733649067814,0.0155316808510299
764,30,2,50,"sigma2_2",0.00206580170610963,0.00405288770339566
765,30,2,50,"intercept",0.915593616085067,0.0503270627171795
765,30,2,50,"X_1_cont",0.998565717420055,0.0335453493116012
765,30,2,50,"X_2_cont",-0.488543907988055,0.0320157164679834
765,30,2,50,"X_3_dich",1.0145264300888,0.0625492560673246
765,30,2,50,"log_sigma_0",0.191865364608265,0.01980946620357
765,30,2,50,"log_sigma_1",-1.82465375498025,0.262542550946869
765,30,2,50,"log_sigma_2",-9.43429086719045,821.618845349551
765,30,2,50,"sigma_0",1.21150739421149,0.0239993147810077
765,30,2,50,"sigma_1",0.161273474601106,0.0423411494218396
765,30,2,50,"sigma_2",7.99354705273293e-05,0.0656764889971374
765,30,2,50,"sigma2_0",1.46775016622911,0.0581506946263999
765,30,2,50,"sigma2_1",0.0260091336099137,0.0136570085717294
765,30,2,50,"sigma2_2",6.38967944842553e-09,1.04997621011383e-05
766,30,2,50,"intercept",1.30915480311079,0.0569459476814609
766,30,2,50,"X_1_cont",0.991436547806076,0.0335520834100814
766,30,2,50,"X_2_cont",-0.520207763021665,0.0311038656056752
766,30,2,50,"X_3_dich",1.00882131446448,0.0607726317949486
766,30,2,50,"log_sigma_0",0.174957385790598,0.0196466626515238
766,30,2,50,"log_sigma_1",-1.53633798409242,0.201515232021495
766,30,2,50,"log_sigma_2",-10.1989359357301,846.69569145516
766,30,2,50,"sigma_0",1.19119545367825,0.0234030152304455
766,30,2,50,"sigma_1",0.215167607650896,0.0433595503792804
766,30,2,50,"sigma_2",3.72098913423303e-05,0.0315054546790657
766,30,2,50,"sigma2_0",1.41894660886374,0.0557551306897391
766,30,2,50,"sigma2_1",0.0462970993822101,0.0186591414478566
766,30,2,50,"sigma2_2",1.38457601370803e-09,2.3446290905975e-06
767,30,2,50,"intercept",0.803401287851495,0.141694327454169
767,30,2,50,"X_1_cont",1.01435164701155,0.0328273561010721
767,30,2,50,"X_2_cont",-0.487792108460759,0.0294952740715738
767,30,2,50,"X_3_dich",0.935104103257523,0.0604859075244249
767,30,2,50,"log_sigma_0",0.147823339560236,0.0196656718559372
767,30,2,50,"log_sigma_1",-1.40904456090387,0.185447578095909
767,30,2,50,"log_sigma_2",-1.70378747748015,0.52710324229819
767,30,2,50,"sigma_0",1.15930807439729,0.0227985721710356
767,30,2,50,"sigma_1",0.244376658661508,0.0453190594919472
767,30,2,50,"sigma_2",0.181992922962982,0.0959290597691127
767,30,2,50,"sigma2_0",1.34399521136276,0.052861137605222
767,30,2,50,"sigma2_1",0.0597199512985632,0.0221498406646483
767,30,2,50,"sigma2_2",0.03312142400861,0.0349168199689429
768,30,2,50,"intercept",0.748398489955372,0.0569430210427372
768,30,2,50,"X_1_cont",1.05398055807258,0.0333608196060796
768,30,2,50,"X_2_cont",-0.478810824317312,0.0297499279238738
768,30,2,50,"X_3_dich",1.0150746893149,0.0613098732740375
768,30,2,50,"log_sigma_0",0.178056125879648,0.0197693424688332
768,30,2,50,"log_sigma_1",-1.51885409646465,0.200768953578113
768,30,2,50,"log_sigma_2",-10.2641161871607,947.506422378568
768,30,2,50,"sigma_0",1.19489238373893,0.0236222367475354
768,30,2,50,"sigma_1",0.218962653326294,0.0439609027810073
768,30,2,50,"sigma_2",3.48618940200611e-05,0.0330318684802889
768,30,2,50,"sigma2_0",1.42776780871731,0.0564520615530162
768,30,2,50,"sigma2_1",0.047944643551691,0.0192515918310973
768,30,2,50,"sigma2_2",1.21535165466597e-09,2.30310699648885e-06
769,30,2,50,"intercept",0.791244193574194,0.152185886393098
769,30,2,50,"X_1_cont",1.03568234839411,0.0351055442729099
769,30,2,50,"X_2_cont",-0.510479296013314,0.0317932466195499
769,30,2,50,"X_3_dich",1.0584426840475,0.0638225146668885
769,30,2,50,"log_sigma_0",0.209574331926645,0.020123672420981
769,30,2,50,"log_sigma_1",-1.76118697699833,0.258369808246677
769,30,2,50,"log_sigma_2",-1.60135663398832,0.524322044427896
769,30,2,50,"sigma_0",1.23315303434507,0.0248155677080989
769,30,2,50,"sigma_1",0.171840771677315,0.0443984672272288
769,30,2,50,"sigma_2",0.201622804023039,0.105715280808645
769,30,2,50,"sigma2_0",1.52066640611445,0.0612027852364754
769,30,2,50,"sigma2_1",0.029529250810655,0.0152589337392339
769,30,2,50,"sigma2_2",0.0406517551021126,0.0426292226894437
770,30,2,50,"intercept",1.07593625840337,0.0850941339435584
770,30,2,50,"X_1_cont",0.996351825776821,0.0338193971245577
770,30,2,50,"X_2_cont",-0.47325310933798,0.0326143407772224
770,30,2,50,"X_3_dich",1.01371732658644,0.064279528088887
770,30,2,50,"log_sigma_0",0.215321920832524,0.0198892037165054
770,30,2,50,"log_sigma_1",-2.1516277089263,0.408643621787933
770,30,2,50,"log_sigma_2",-2.29359765645343,0.594936262992383
770,30,2,50,"sigma_0",1.24026109859236,0.0246678056515602
770,30,2,50,"sigma_1",0.116294709695108,0.0475230913645853
770,30,2,50,"sigma_2",0.100902794481263,0.0600307314741712
770,30,2,50,"sigma2_0",1.53824759268153,0.0611890394745338
770,30,2,50,"sigma2_1",0.0135244595030695,0.0110533682281171
770,30,2,50,"sigma2_2",0.0101813739341281,0.0121145371209964
771,30,2,50,"intercept",1.10068270201525,0.0980716737649402
771,30,2,50,"X_1_cont",0.963470348055962,0.0329469373046821
771,30,2,50,"X_2_cont",-0.488247016727198,0.0312815850413333
771,30,2,50,"X_3_dich",0.991765119631357,0.062302867177716
771,30,2,50,"log_sigma_0",0.198532872197585,0.0196532172403179
771,30,2,50,"log_sigma_1",-1.41926218374797,0.190271358534807
771,30,2,50,"log_sigma_2",-2.2120188982761,0.583788593505075
771,30,2,50,"sigma_0",1.21961211808584,0.0239693019056652
771,30,2,50,"sigma_1",0.241892423234501,0.0460251999881052
771,30,2,50,"sigma_2",0.109479397482152,0.0639128234738884
771,30,2,50,"sigma2_0",1.48745371858182,0.0584665021324144
771,30,2,50,"sigma2_1",0.0585119444182592,0.0222662943099506
771,30,2,50,"sigma2_2",0.011985738473055,0.0139942748106088
772,30,2,50,"intercept",1.02948052284807,0.158134617003476
772,30,2,50,"X_1_cont",1.02736253951388,0.0336308610630803
772,30,2,50,"X_2_cont",-0.482583839688458,0.0308878224848804
772,30,2,50,"X_3_dich",0.984176527571467,0.0637106982421449
772,30,2,50,"log_sigma_0",0.21508847360078,0.0196299140919924
772,30,2,50,"log_sigma_1",-1.74846161801633,0.250643526249465
772,30,2,50,"log_sigma_2",-1.55584117806499,0.521666427018978
772,30,2,50,"sigma_0",1.23997159686526,0.0243405359229756
772,30,2,50,"sigma_1",0.174041479888135,0.0436223702328376
772,30,2,50,"sigma_2",0.211011809460538,0.110077776700089
772,30,2,50,"sigma2_0",1.53752956103258,0.0603631463939365
772,30,2,50,"sigma2_1",0.0302904367216522,0.0151842037431024
772,30,2,50,"sigma2_2",0.0445259837318106,0.0464554216857576
773,30,2,50,"intercept",0.827792354833268,0.0685794544228755
773,30,2,50,"X_1_cont",1.03549753620392,0.0339260288969722
773,30,2,50,"X_2_cont",-0.502943005983304,0.0312852746575101
773,30,2,50,"X_3_dich",1.07137382862878,0.0626891181769535
773,30,2,50,"log_sigma_0",0.182104984314563,0.0198989664126392
773,30,2,50,"log_sigma_1",-1.61021149525822,0.219832642246905
773,30,2,50,"log_sigma_2",-2.84921769002385,0.795530118444609
773,30,2,50,"sigma_0",1.19974014116488,0.0238735887729349
773,30,2,50,"sigma_1",0.199845343262787,0.0439325298501982
773,30,2,50,"sigma_2",0.0578895907693585,0.0460529130014577
773,30,2,50,"sigma2_0",1.43937640632233,0.0572842055291066
773,30,2,50,"sigma2_1",0.0399381612238213,0.017559423016631
773,30,2,50,"sigma2_2",0.0033512047194438,0.00533196857478252
774,30,2,50,"intercept",1.02300231862695,0.0568043928380692
774,30,2,50,"X_1_cont",0.995689794526729,0.0330969750737204
774,30,2,50,"X_2_cont",-0.489940146074322,0.0322121416871563
774,30,2,50,"X_3_dich",0.963235512213288,0.0634211496066626
774,30,2,50,"log_sigma_0",0.199866282601833,0.0198461001643991
774,30,2,50,"log_sigma_1",-1.75952970358142,0.254120953444622
774,30,2,50,"log_sigma_2",-3.42094885428095,1.43465271024953
774,30,2,50,"sigma_0",1.2212394462803,0.0242368403755941
774,30,2,50,"sigma_1",0.172125794935657,0.0437407711214627
774,30,2,50,"sigma_2",0.0326814103263336,0.0468864738994514
774,30,2,50,"sigma2_0",1.49142578515101,0.0591979710397489
774,30,2,50,"sigma2_1",0.0296272892822318,0.0150578300007608
774,30,2,50,"sigma2_2",0.00106807458091818,0.00306463218452581
775,30,2,50,"intercept",0.684670138136537,0.0724657933728198
775,30,2,50,"X_1_cont",1.02527985575849,0.0335205157490295
775,30,2,50,"X_2_cont",-0.515603067303163,0.0304908225423427
775,30,2,50,"X_3_dich",1.07687335379751,0.0612090481029549
775,30,2,50,"log_sigma_0",0.178799927056206,0.0194849006376915
775,30,2,50,"log_sigma_1",-1.77739809237559,0.251163214185598
775,30,2,50,"log_sigma_2",-2.62342419948355,0.676180550623206
775,30,2,50,"sigma_0",1.19578147671303,0.0232996832581453
775,30,2,50,"sigma_1",0.169077499478807,0.042466048215561
775,30,2,50,"sigma_2",0.0725539976273505,0.0490596020655767
775,30,2,50,"sigma2_0",1.42989334004999,0.0557226593067418
775,30,2,50,"sigma2_1",0.0285872008300061,0.0143601064900671
775,30,2,50,"sigma2_2",0.00526408257170959,0.00711894050372922
776,30,2,50,"intercept",0.979981112072856,0.0516398378197486
776,30,2,50,"X_1_cont",0.975206076148081,0.0326233765927562
776,30,2,50,"X_2_cont",-0.454381217369626,0.031544979841563
776,30,2,50,"X_3_dich",1.06577950200478,0.0631472269814287
776,30,2,50,"log_sigma_0",0.209785378679452,0.0196831930769077
776,30,2,50,"log_sigma_1",-1.77733062585975,0.253531609372132
776,30,2,50,"log_sigma_2",-10.1911906043756,839.786883255844
776,30,2,50,"sigma_0",1.23341331475338,0.0242775124179196
776,30,2,50,"sigma_1",0.169088906933411,0.0428693827018024
776,30,2,50,"sigma_2",3.74992132812152e-05,0.0314913474459778
776,30,2,50,"sigma2_0",1.52130840501093,0.0598884141307054
776,30,2,50,"sigma2_1",0.0285910584479358,0.0144974741239157
776,30,2,50,"sigma2_2",1.40619099671006e-09,2.36180150877914e-06
777,30,2,50,"intercept",1.06961891687643,0.0702250398802449
777,30,2,50,"X_1_cont",1.00833985704279,0.0343525414506513
777,30,2,50,"X_2_cont",-0.510391493114273,0.0309345330521176
777,30,2,50,"X_3_dich",0.910144079382403,0.0629650494562811
777,30,2,50,"log_sigma_0",0.199522858565122,0.020029740257135
777,30,2,50,"log_sigma_1",-1.95023068775196,0.314876584825734
777,30,2,50,"log_sigma_2",-2.64687351357051,0.693407811119235
777,30,2,50,"sigma_0",1.22082011530815,0.024452709810308
777,30,2,50,"sigma_1",0.142241254486175,0.0447884404339347
777,30,2,50,"sigma_2",0.0708724487843209,0.049143509580196
777,30,2,50,"sigma2_0",1.49040175394102,0.0597047200204341
777,30,2,50,"sigma2_1",0.0202325744778007,0.0127415279076044
777,30,2,50,"sigma2_2",0.00502290399668619,0.00696584173160845
778,30,2,50,"intercept",0.715965750683691,0.0794305396770979
778,30,2,50,"X_1_cont",0.981941317585163,0.0327039304433863
778,30,2,50,"X_2_cont",-0.52402609800915,0.0312054058090883
778,30,2,50,"X_3_dich",1.01293715400576,0.0612285517286336
778,30,2,50,"log_sigma_0",0.178896497842572,0.0195253736086788
778,30,2,50,"log_sigma_1",-1.47367444419817,0.195874953760279
778,30,2,50,"log_sigma_2",-2.5759547208124,0.670818639441611
778,30,2,50,"sigma_0",1.19589695984662,0.0233503349384883
778,30,2,50,"sigma_1",0.229082187096374,0.044871462804806
778,30,2,50,"sigma_2",0.0760811518547916,0.0510366547743819
778,30,2,50,"sigma2_0",1.43016953857038,0.0558491891286768
778,30,2,50,"sigma2_1",0.0524786484448581,0.0205585056750771
778,30,2,50,"sigma2_2",0.00578834166755186,0.00776585496410066
779,30,2,50,"intercept",0.648319116457072,0.0785928793902598
779,30,2,50,"X_1_cont",0.966277294240765,0.032892990590082
779,30,2,50,"X_2_cont",-0.482265299850792,0.0308264776050498
779,30,2,50,"X_3_dich",1.05915991436181,0.061680280541899
779,30,2,50,"log_sigma_0",0.174813465114173,0.0199301460320575
779,30,2,50,"log_sigma_1",-1.3456823173447,0.18291686881775
779,30,2,50,"log_sigma_2",-2.70871558146046,0.736245021643109
779,30,2,50,"sigma_0",1.19102402835893,0.0237372828128828
779,30,2,50,"sigma_1",0.260361997732566,0.0476246013843751
779,30,2,50,"sigma_2",0.0666223227305446,0.049050353440664
779,30,2,50,"sigma2_0",1.41853823612832,0.0565433483961894
779,30,2,50,"sigma2_1",0.0677883698632925,0.024799272715306
779,30,2,50,"sigma2_2",0.00443853388601283,0.00653569695394238
780,30,2,50,"intercept",1.09609639044227,0.0694980562749457
780,30,2,50,"X_1_cont",1.07336188993907,0.0347333092802254
780,30,2,50,"X_2_cont",-0.466240084345809,0.030460441202719
780,30,2,50,"X_3_dich",1.02607934988122,0.0622609225834195
780,30,2,50,"log_sigma_0",0.194435796135641,0.0196142783515366
780,30,2,50,"log_sigma_1",-1.64461237239264,0.226195613578048
780,30,2,50,"log_sigma_2",-2.79064004601903,0.760224711063661
780,30,2,50,"sigma_0",1.21462549673093,0.0238240025857538
780,30,2,50,"sigma_1",0.193087394294109,0.0436755216265425
780,30,2,50,"sigma_2",0.0613819140897399,0.046664047903407
780,30,2,50,"sigma2_0",1.47531509730885,0.05787448194968
780,30,2,50,"sigma2_1",0.0372827418352888,0.0168663853306102
780,30,2,50,"sigma2_2",0.00376773937732021,0.00572865715897286
781,30,2,50,"intercept",1.26367285483481,0.0638394311650214
781,30,2,50,"X_1_cont",0.952775311996262,0.0330753078029051
781,30,2,50,"X_2_cont",-0.508264176967839,0.0312980154304695
781,30,2,50,"X_3_dich",0.999674934858916,0.0615163588634511
781,30,2,50,"log_sigma_0",0.179985641254259,0.0196385725604715
781,30,2,50,"log_sigma_1",-2.58402304570046,0.740488577783156
781,30,2,50,"log_sigma_2",-2.69754757091223,0.695373457074313
781,30,2,50,"sigma_0",1.19720017270551,0.0235113024610862
781,30,2,50,"sigma_1",0.0754697741174884,0.055884505701875
781,30,2,50,"sigma_2",0.0673705317600665,0.0468476795749322
781,30,2,50,"sigma2_0",1.43328825352611,0.056295470733888
781,30,2,50,"sigma2_1",0.00569568680534472,0.008435182043976
781,30,2,50,"sigma2_2",0.00453878854963413,0.00631230616937678
782,30,2,50,"intercept",0.952672465315398,0.148330995621086
782,30,2,50,"X_1_cont",1.00832750139552,0.035257512571016
782,30,2,50,"X_2_cont",-0.473535771448871,0.033226820567008
782,30,2,50,"X_3_dich",1.00301469639509,0.0647046361676036
782,30,2,50,"log_sigma_0",0.227971012288806,0.019610516939793
782,30,2,50,"log_sigma_1",-1.31736673998628,0.185657916531983
782,30,2,50,"log_sigma_2",-1.66647729058147,0.529239713362752
782,30,2,50,"sigma_0",1.25604891492143,0.0246317685232752
782,30,2,50,"sigma_1",0.26783966565413,0.0497265542899687
782,30,2,50,"sigma_2",0.188911374746881,0.0999794018220025
782,30,2,50,"sigma2_0",1.57765887667529,0.0618774122525112
782,30,2,50,"sigma2_1",0.0717380864977161,0.0266374873503143
782,30,2,50,"sigma2_2",0.0356875075087564,0.0377744924891305
783,30,2,50,"intercept",0.883493357978912,0.0417374560449168
783,30,2,50,"X_1_cont",0.933855932093101,0.0326636989047033
783,30,2,50,"X_2_cont",-0.493184533530793,0.0308087131198183
783,30,2,50,"X_3_dich",0.980395975427601,0.0611475377649578
783,30,2,50,"log_sigma_0",0.166490547993111,0.0199515927839836
783,30,2,50,"log_sigma_1",-2.76937830279673,1.01729750534011
783,30,2,50,"log_sigma_2",-10.4851410606633,804.049337048226
783,30,2,50,"sigma_0",1.18115237155726,0.0235658711331469
783,30,2,50,"sigma_1",0.0627009736474273,0.0637855440739236
783,30,2,50,"sigma_2",2.79486667525113e-05,0.0224721069737385
783,30,2,50,"sigma2_0",1.39512092483534,0.0556697691534585
783,30,2,50,"sigma2_1",0.00393141209633538,0.0079988314361318
783,30,2,50,"sigma2_2",7.81127973242932e-10,1.25613085807161e-06
784,30,2,50,"intercept",0.940368345127237,0.091136001803496
784,30,2,50,"X_1_cont",1.07073757045908,0.03308453150716
784,30,2,50,"X_2_cont",-0.498479723257277,0.0315590412148191
784,30,2,50,"X_3_dich",0.869372111694122,0.0603704103769206
784,30,2,50,"log_sigma_0",0.180848493127089,0.0196607213079908
784,30,2,50,"log_sigma_1",-1.71621160705853,0.237574847523756
784,30,2,50,"log_sigma_2",-2.25485533586381,0.583405661777342
784,30,2,50,"sigma_0",1.19823362491065,0.0235581373612319
784,30,2,50,"sigma_1",0.179745807438107,0.0427030827951426
784,30,2,50,"sigma_2",0.104888716274336,0.0611926709310047
784,30,2,50,"sigma2_0",1.43576381986652,0.056456304652984
784,30,2,50,"sigma2_1",0.0323085552915769,0.0153514001942184
784,30,2,50,"sigma2_2",0.0110016428016781,0.0128368413987019
785,30,2,50,"intercept",0.837400148412929,0.0752913080249198
785,30,2,50,"X_1_cont",1.0551586807084,0.0334224607704989
785,30,2,50,"X_2_cont",-0.469031016967336,0.02992540393436
785,30,2,50,"X_3_dich",0.900713944484143,0.0608811534131534
785,30,2,50,"log_sigma_0",0.200561412724145,0.0194868912927243
785,30,2,50,"log_sigma_1",-1.98598298953221,0.316763865176175
785,30,2,50,"log_sigma_2",-2.51565325253723,0.640623559948623
785,30,2,50,"sigma_0",1.22208866172939,0.0238147089011915
785,30,2,50,"sigma_1",0.13724563676288,0.0434744583795753
785,30,2,50,"sigma_2",0.0808101055540545,0.0517688574998625
785,30,2,50,"sigma2_0",1.49350069712752,0.0582073714610641
785,30,2,50,"sigma2_1",0.0188363648104484,0.0119333594464523
785,30,2,50,"sigma2_2",0.00653027315965744,0.00836689367795339
786,30,2,50,"intercept",1.01510151058262,0.0579597803369826
786,30,2,50,"X_1_cont",0.987374204412361,0.0343695340326544
786,30,2,50,"X_2_cont",-0.537262120899564,0.0313451019671907
786,30,2,50,"X_3_dich",0.949269805450268,0.0621369158240786
786,30,2,50,"log_sigma_0",0.174189942284374,0.0200983459021918
786,30,2,50,"log_sigma_1",-1.57919205100498,0.209982492650322
786,30,2,50,"log_sigma_2",-3.86333131353038,2.78730094369456
786,30,2,50,"sigma_0",1.19028162916188,0.0239226919039199
786,30,2,50,"sigma_1",0.206141582824961,0.0432861234004681
786,30,2,50,"sigma_2",0.020997932184108,0.0585275561923986
786,30,2,50,"sigma2_0",1.41677035672026,0.056949481386671
786,30,2,50,"sigma2_1",0.0424943521695801,0.0178461399842581
786,30,2,50,"sigma2_2",0.000440913156008398,0.00245791531165911
787,30,2,50,"intercept",1.2133580931829,0.0556808247171896
787,30,2,50,"X_1_cont",1.06873646680225,0.0339175902156424
787,30,2,50,"X_2_cont",-0.52162530191483,0.0308488852212647
787,30,2,50,"X_3_dich",0.927478587436932,0.0619839559390974
787,30,2,50,"log_sigma_0",0.178005454402208,0.0197953116282878
787,30,2,50,"log_sigma_1",-1.56746274789968,0.208422286785633
787,30,2,50,"log_sigma_2",-10.2510011533774,730.771750415024
787,30,2,50,"sigma_0",1.19483183831044,0.0236520685827553
787,30,2,50,"sigma_1",0.208573715660492,0.0434714107813362
787,30,2,50,"sigma_2",3.53221202826588e-05,0.0258124076673286
787,30,2,50,"sigma2_0",1.42762312184032,0.0565204891691563
787,30,2,50,"sigma2_1",0.0435029948644239,0.0181339873433337
787,30,2,50,"sigma2_2",1.24765218126262e-09,1.82349793682081e-06
788,30,2,50,"intercept",1.18400649637621,0.141610449874654
788,30,2,50,"X_1_cont",1.00284918909755,0.0323089264434037
788,30,2,50,"X_2_cont",-0.440308786995082,0.0297260178228457
788,30,2,50,"X_3_dich",0.931108277870593,0.0594248265309101
788,30,2,50,"log_sigma_0",0.13968296020149,0.019727002678346
788,30,2,50,"log_sigma_1",-1.82525488986738,0.256649010949106
788,30,2,50,"log_sigma_2",-1.67266916647091,0.524167026376838
788,30,2,50,"sigma_0",1.14990917408714,0.0226842613570717
788,30,2,50,"sigma_1",0.161176556622463,0.0413658038453377
788,30,2,50,"sigma_2",0.187745272865037,0.0984098813939743
788,30,2,50,"sigma2_0",1.32229110864977,0.0521696804837743
788,30,2,50,"sigma2_1",0.0259778824046739,0.0133343956514235
788,30,2,50,"sigma2_2",0.0352482874831671,0.0369519800698552
789,30,2,50,"intercept",1.09036615092338,0.132731967799925
789,30,2,50,"X_1_cont",1.03498169822134,0.0337864003534851
789,30,2,50,"X_2_cont",-0.489935560809862,0.0316160900588928
789,30,2,50,"X_3_dich",0.933089420427489,0.0630258007800417
789,30,2,50,"log_sigma_0",0.19917688071413,0.019870728220968
789,30,2,50,"log_sigma_1",-1.63984982147229,0.229009339294969
789,30,2,50,"log_sigma_2",-1.7654145509918,0.532848626047025
789,30,2,50,"sigma_0",1.22039781164628,0.0242501932366873
789,30,2,50,"sigma_1",0.194009176115632,0.0444299132394021
789,30,2,50,"sigma_2",0.171115835540228,0.0911788378624994
789,30,2,50,"sigma2_0",1.48937081867103,0.0591897655161054
789,30,2,50,"sigma2_1",0.0376395604170662,0.0172396217249308
789,30,2,50,"sigma2_2",0.0292806291726305,0.0312042860488572
790,30,2,50,"intercept",0.970836433340743,0.0548660245308113
790,30,2,50,"X_1_cont",0.992048351313733,0.0337818943801703
790,30,2,50,"X_2_cont",-0.508905910261845,0.0321256106093767
790,30,2,50,"X_3_dich",0.98022516826917,0.0627149577432848
790,30,2,50,"log_sigma_0",0.201811417111179,0.0197337158047294
790,30,2,50,"log_sigma_1",-1.63157464706534,0.223450246878505
